,func_name,line_no,hits,time
712,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1094, 'get_start_block')",1144,7,5000
713,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1094, 'get_start_block')",1145,1,1000
714,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1094, 'get_start_block')",1147,7,1000
715,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1357, 'set_network_to_tenderly_if_replay')",1399,7,4000
716,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1357, 'set_network_to_tenderly_if_replay')",1400,7,2000
717,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1431, 'set_network_to_mainnet_if_replay')",1464,14,4000
718,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1431, 'set_network_to_mainnet_if_replay')",1465,14,8000
719,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1431, 'set_network_to_mainnet_if_replay')",1475,7,0
720,"('<string>', 2, '__init__')",3,1,2000
721,"('<string>', 2, '__init__')",4,1,1000
722,"('<string>', 2, '__init__')",5,1,0
723,"('<string>', 2, '__init__')",6,1,1000
724,"('<string>', 2, '__init__')",7,1,0
725,"('<string>', 2, '__init__')",8,1,1000
726,"('<string>', 2, '__init__')",9,1,0
727,"('<string>', 2, '__init__')",10,1,0
728,"('<string>', 2, '__init__')",11,1,155843000
729,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 252, '__post_init__')",253,1,155835000
730,"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",148,1,0
731,"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",149,1,0
732,"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",150,1,160897000
733,"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",152,1,1000
734,"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",153,1,0
735,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",476,2,2000
736,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",477,2,0
737,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",478,2,17000
738,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",479,4,14000
739,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",480,2,0
740,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",481,2,1000
741,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",482,2,1000
742,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",483,2,0
743,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",484,2,0
744,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",486,2,4842229000
745,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",488,2,2000
746,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",491,2,2000
747,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",492,2,262000
748,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",493,2,1000
749,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1413,2,9000
750,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1414,2,4000
751,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1415,2,4000
752,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1416,2,378226000
753,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1417,2,4000
754,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1418,2,1000
755,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1420,2,1000
756,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1421,2,6135000
757,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1422,4,1000
758,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1423,2,0
759,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1426,2,0
760,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1433,2,1000
761,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1438,4,4842549000
762,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1439,2,0
763,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1440,2,0
764,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1441,2,0
765,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1442,2,0
766,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1443,2,0
767,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1444,2,0
768,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",1445,2,0
769,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1314,2,0
770,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1315,2,0
771,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1318,4,4842543000
772,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1319,2,0
773,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1320,2,0
774,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1321,2,1000
775,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1322,2,1000
776,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1323,2,0
777,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1324,2,0
778,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",1326,2,0
779,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1211, 'setup_CCm')",1225,2,0
780,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1211, 'setup_CCm')",1226,2,327546000
781,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1211, 'setup_CCm')",1227,4,12772000
782,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1211, 'setup_CCm')",1229,2,0
783,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1211, 'setup_CCm')",1236,2,37896000
784,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1211, 'setup_CCm')",1237,2,1000
785,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1201, 'setup_flashloan_tokens')",1206,2,0
786,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1201, 'setup_flashloan_tokens')",1207,2,0
787,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1190, 'setup_polling_interval')",1194,2,1000
788,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1190, 'setup_polling_interval')",1195,2,0
789,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1190, 'setup_polling_interval')",1196,2,0
790,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1190, 'setup_polling_interval')",1197,2,0
791,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1178, 'validate_mode')",1182,2,0
792,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1178, 'validate_mode')",1184,4,0
793,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1178, 'validate_mode')",1185,2,1000
794,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1178, 'validate_mode')",1186,2,0
795,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1178, 'validate_mode')",1188,2,0
