address,decimals,symbol
0x0E21B5BdFb6eDBa7d903a610d4DE2F8c72586017,6,USDC
0x1C4226a40957Eb03dB678f78E47b800053E6c07c,18,$CocaKolya
0x14794e06ff5F6c88FB83Ad174A957241f8f78FC8,18,BASED
0x258A79F76DbB98e29ad3121f02c4C8469dE03F60,18,BALD
0x8d4F1A55c5fDf839Cb4bf4E1d2bF1Eaa80458E52,18,TAPSWAP
0xFECB3F7c54E2CAAE9dC6Ac9060A822D47E053760,18,BRLA
0x3AD5fb3Dc957d8d54E201fc0ECC8BD4BD3636578,18,JCoin
0x73F93dcc49cB8A239e2032663e9475dd5ef29A08,18,eXOF
0x9a0F97FAC6154d9233A0FDFcE4Dc27dCB48b95ff,18,mockEUR
0xc5229205b67EaA18F5F4B4Ea155737Eb894487E4,18,USDT
0x71b5490558298e0452da0a6bDc7104bAa16de895,6,USDT
0x21a05D9686F87783078605D2774429CA234F6D24,18,GALAXY
0x39049C02A56c3ecd046F6c2A9BE0CffA2bc29C08,6,MCRS
0x041954F3f34422aF8d1f11fD743f3A1B70C30271,18,pUSD
0x3dF39266F1246128C39086E1b542Db0148A30d8c,18,NIF
0x39d6477522eB543d750AF82537325FB2930c1Aa6,18,KEY
0x1E593F1FE7B61c53874B54EC0c59FD0d5eb8621e,18,ULP
0xF06768797ba4e86abFa5aDFBFD223742F2657960,18,XGP
0x2879BFD5e7c4EF331384E908aaA3Bd3014b703fA,18,sCELO
0x52310E76212cf69E1818192a586B71C379E1F237,0,NTCYY
0x1e3E3CAe1D74b53615898B821B1A6b87e1Ffe0Ed,18,MZPN
0x2d19705Fb66B4BA17DecAd6967532CE539f03865,18,FUDGE
0x9Ee153D4Fdf0E3222eFD092c442ebB21DFd346AC,18,MZPN
0xD1A5A741Aa1DC912Fad739A0e3eE1a0b9F37bF75,18,FUDGE
0xBd601dCAbCaA7BFCdea35B4062684c1Ec605fcAa,18,CHI
0x61732bb7de2799e50D5259752c25e8193b346e01,0,USPX
0x97775F815206DAEb81188Af20940deF61c7D6D3B,18,BitCelo
0x10C0AfB3b2cB71b18B3c9156c45768A21f29e2e8,0,URHD
0x55E37d0a3FddDFE53d7e2Ee678bDc7944A32C06E,18,c3
0xA2F26a3AF6a2C5Bc1d64e176F3BB42BF6e9c6c61,18,CELLDOGE
0x8321c7785192f79302238a67E8531803eC5869BE,18,c4
0xBa647Ff9B1032cA3aA7F7Cc9e33D55785f49CD8e,8,LAPIS
0x8834ECD9c86e0712DC763796791D43365F6f55a8,18,MINION
0xcBb5582E063957dc322AbA5D0fA6EbB9390c5967,8,cery
0x18885CC1733EBF923D400F2d66DD28a5187856d5,18,cAKITA
0x73B98B2EbC700D16952a2C8F86f98680775b8531,18,lEvo
0xF10F268df75eb4927F0e2C56A4645b1974645Ce9,18,lEvo
0x4756F94e5413f088d96822106E32fea64A4f2825,18,lEvo
0xc173A5cf9D4192de161b7fdf79456680854F1Dc3,18,CMOON
0xd1725ef082cCDA9d99FBA47B05C045989b817441,18,TMG
0xe57705c6193342B51F745f496e25d7B82e13ADAC,18,NITROX
0x39134F6A4821455016BD0729abC706aFdB91042b,18,GNFT
0xefa2515b0aFA7BF28F37Cd71019238c914D2B9fa,18,CGN
0x6619c56302e3eA787fcd31A7e6DadEc796da0381,9,UbeC
0x1345eB2c36A9d6bA912f08A0303967a9FD1e2245,18,MINION
0x75B735205cA18D864b97D94F82D93C0253248be4,18,SUNSHINE
0xA2c6F02E84bFA0D6aaA9e9aA8C72a970406fC961,18,SZ12
0xd734C897f99f3e786a3190affe0E2D0CFFD742cD,18,CELO SHIBA
0x756CC1283e32B828819d62306defE051E0e076E4,18,CV
0x48F6A413be4100Cd2038ea4BA1b361Ec865eBE15,18,cShibaFarm
0xcFFfE0c89a779c09Df3DF5624f54cDf7EF5fDd5D,18,cUSDT
0xD566269EFfd2d3a5e4C8FA93c976cab5Fa99Eb78,8,Cave
