address,decimals,symbol
0x82e1bA509597CB0383C66b3938265855a46745dd,18,BenZ
0x82c28333C849A22b57370Cdc7c5B1DC5CbB830A4,18,OKEX
0x75FB4953bB6122a25A6411032c9BD415f1b93282,18,MPEPE
0x94CEeA521214894a0e1E4a0f5EcFAd27ea4B7D61,2,MFROG
0x55694E2EbDd9941592987769fA866546Ac594b13,18,BIT30
0x4C5009BAd4Aee10682c837a80bDf3525B2a5E41F,18,ELT
0xb1ce890991BA1158f3Ab00f5AB393E5702a84dE8,6,MZILLA
0xb7B99934409968Dc26D5966D1Df4250AC58AaA15,18,UPO
0x0cEc7FD0693A33f00Ab6a8cFB33125DCfB6EF002,18,BUSD
0xcF0DDDF284270867C94803349d020F8fCaD4d8bd,18,MATIC
0xc767A70408Dfe32B671558A0b0D92437C8208A11,18,MMM
0x6dBceBa02FA22E8452a9EFC18D2F909D964f12Ff,18,BNB
0x2CB76c8949c7B7Fae6Dc0614c3b1BFD435F9A0Bc,18,PEPE
0xDa9dee163b00c8Fcc8D7eD1b119a7F68395cb9fE,18,FusionX
0x621AC51f89b1372Fc1b850e3e538c0c9B2726675,18,MT
0x1a537c73b6BF2c2FcFcD599AB4E97BbD85E0BBB7,18,BIT
0xF606059382ADC1aCA84c7eE0971c27ff84796708,18,MHAMSTER
0x31ADe633fc738C42D6E47F1E2C0F03cf50E2018D,18,SUI
0x998F8221cB692bC91b72076b6bDd70522a2BA92D,18,X
0xA080ABFAC266717C344f66E5bccD24E01aDfA375,18,MPEPE
0x1709e7078f35b9fC87F226e16EdeeE8fAEB467E5,9,MNO
0xb1F00BF5DddcFE1c4AdAf53380C7e47727754487,18,PEPETWT
0x32b07160a76bbcA020caD231f0fD9d18D6C0721D,18,MMTS
0x106201064f00718E1cdc44C9A85AD59eb427A48c,18,MALD
0x49F346EFeEB85D94014f4ad2b38dd49A4d34540c,18,MANTLE
0xa55f36C1DF49495461c362c027D69dC6770fC80d,18,FCKNMNT
0x4AAd5bf7eAE0361710B1667B84ECb54dA3b81935,18,Agni
0xb618549136c9FD9423Cab17169eA3d940Fb3C5d7,18,PEPE
0x563232cEA80813a061d46Ac149d4Bf58A2afB5db,18,WORLD
0xCB14Ac3Cb44D6e944898b2546C917cdc2956a827,9,𝕏
0x51ceD88A8ef87eeFEc7204F8D74e03EAEc39cCC6,18,PAPA
0x4eB1ceea4548fb97BD9b0CD192b47Aa7315345Af,18,PYUSD
0x1E621CD3569d3a05E4BaB7ed33df364544958a6b,18,LMEOW
0xb26e64CdF8e2983A067f5CF1d9018bE89Fe8151e,18,DEGEN
0xaE6f6A5568ce7055Ef2568544480a274E4524a21,18,MANTLE
0x8A80349B15b8B98890E276e50C1bf7675EF6890e,18,MTS
0x54D05CF397334C28c360f6A3fE46046aE54ee2b3,18,KIND
0x3c5cc0F788EF9d07994957Edd5277018C0Fc2DA3,18,RETARD
0xd17f6Ae7BF63cCB397e7eA1b9A34d74CA2Fa7245,18,CHAD
0x1f433EF0CBD30945894d50f2D074E9B743F71DD9,18,mPEPE
