id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,tkn0,tkn1,tkn0_address,tkn0_decimals,tkn1_address,tkn1_decimals
28,6125082604576892342340742933771827806239,2023-04-22 22:43:26.216158,17104931,carbon_v1 MATIC-eBB0/ARB-4ad1 None,MATIC-eBB0/ARB-4ad1,carbon_v1,0,,,214054515432510649267,214054515432510649267,43544330437424,422212465065984,100000000000000000000,299557965940950922,58369641661355,235498861483415,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,MATIC-eBB0,ARB-4ad1,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,18,0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1,18
29,6125082604576892342340742933771827806240,2023-04-22 22:43:26.220498,17104931,carbon_v1 MATIC-eBB0/ARB-4ad1 None,MATIC-eBB0/ARB-4ad1,carbon_v1,0,,,202580033361367509166,202580033361367509166,54951968265652,422212465065984,100000000000000000000,12760538178735827538,74029518581747,219838984563023,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,MATIC-eBB0,ARB-4ad1,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,18,0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1,18
30,6465364971497830805804117541203596017697,2023-04-22 22:43:27.134846,17104931,carbon_v1 TSUKA-69eD/USDC-eB48 None,TSUKA-69eD/USDC-eB48,carbon_v1,0,,,46567342174966,46567342174966,1295443453270648,2149874333928468,0,0,527260079896,1990328647664,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,TSUKA-69eD,USDC-eB48,0xc5fB36dd2fb59d3B98dEfF88425a3F425Ee469eD,9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
31,6805647338418769269267492148635364229154,2023-04-22 22:43:27.935519,17104931,carbon_v1 LBR-aCcA/ETH-EEeE None,LBR-aCcA/ETH-EEeE,carbon_v1,0,,,0,0,0,0,500000000000000000,500000000000000000,824421119442,1990328647664,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,LBR-aCcA,ETH-EEeE,0xC98835e792553e505AE46e73a6fD27a23985aCcA,18,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,18
32,7145929705339707732730866756067132440612,2023-04-22 22:43:29.173561,17104931,carbon_v1 PEPE-1933/ETH-EEeE None,PEPE-1933/ETH-EEeE,carbon_v1,0,,,0,0,0,4944431896972025,200000000000000000,200000000000000000,0,2686575069,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,PEPE-1933,ETH-EEeE,0x6982508145454Ce325dDbE47a25d4ec3d2311933,18,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,18
33,7145929705339707732730866756067132440613,2023-04-22 22:43:31.687759,17104932,bancor_v3 BNT-FF1C/xSUSHI-4272 0.000,BNT-FF1C/xSUSHI-4272,bancor_v3,0.000,16030894000365073267122,5456902399373066947629,,,,,,,,,0,,,,0x8798249c2E607446EfB7Ad49eC89dD1865Ff4272,,BNT-FF1C,xSUSHI-4272,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x8798249c2E607446EfB7Ad49eC89dD1865Ff4272,18
34,7145929705339707732730866756067132440614,2023-04-22 22:43:33.155741,17104932,bancor_v3 BNT-FF1C/ALPHA-0975 0.000,BNT-FF1C/ALPHA-0975,bancor_v3,0.000,17242626741424500143879,78981619139364497208600,,,,,,,,,0,,,,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,,BNT-FF1C,ALPHA-0975,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,18
35,7145929705339707732730866756067132440615,2023-04-22 22:43:34.732738,17104932,bancor_v3 BNT-FF1C/ENJ-3B9c 0.000,BNT-FF1C/ENJ-3B9c,bancor_v3,0.000,1713111003737986952927454,2122548836949834599916397,,,,,,,,,0,,,,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,,BNT-FF1C,ENJ-3B9c,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,18
36,7145929705339707732730866756067132440616,2023-04-22 22:43:37.131883,17104932,bancor_v3 BNT-FF1C/CHZ-b4AF 0.000,BNT-FF1C/CHZ-b4AF,bancor_v3,0.000,32074467869592983197460,123976194782218391705981,,,,,,,,,0,,,,0x3506424F91fD33084466F402d5D97f05F8e3b4AF,,BNT-FF1C,CHZ-b4AF,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x3506424F91fD33084466F402d5D97f05F8e3b4AF,18
37,7145929705339707732730866756067132440617,2023-04-22 22:43:39.175345,17104933,bancor_v3 BNT-FF1C/BAT-87EF 0.000,BNT-FF1C/BAT-87EF,bancor_v3,0.000,534673077066554511853835,1009709620967005530982047,,,,,,,,,0,,,,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,,BNT-FF1C,BAT-87EF,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,18
38,7145929705339707732730866756067132440618,2023-04-22 22:43:40.612386,17104933,bancor_v3 BNT-FF1C/AAVE-DaE9 0.000,BNT-FF1C/AAVE-DaE9,bancor_v3,0.000,211784405519625759434453,1443645999282218764187,,,,,,,,,0,,,,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,,BNT-FF1C,AAVE-DaE9,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,18
39,7145929705339707732730866756067132440619,2023-04-22 22:43:41.141152,17104933,bancor_v3 BNT-FF1C/ETH-EEeE 0.000,BNT-FF1C/ETH-EEeE,bancor_v3,0.000,15266281609285415396111451,3930018669292430884505,,,,,,,,,0,,,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,,BNT-FF1C,ETH-EEeE,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,18
40,7145929705339707732730866756067132440620,2023-04-22 22:43:42.421929,17104933,bancor_v3 BNT-FF1C/AMP-95C2 0.000,BNT-FF1C/AMP-95C2,bancor_v3,0.000,23535153499993882452360,3186768803951002749863307,,,,,,,,,0,,,,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,,BNT-FF1C,AMP-95C2,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,18
41,7145929705339707732730866756067132440621,2023-04-22 22:43:44.040353,17104933,bancor_v3 BNT-FF1C/DAPP-1649 0.000,BNT-FF1C/DAPP-1649,bancor_v3,0.000,250533137328363250013112,1693989725718,,,,,,,,,0,,,,0x939B462ee3311f8926c047D2B576C389092b1649,,BNT-FF1C,DAPP-1649,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x939B462ee3311f8926c047D2B576C389092b1649,4
42,7145929705339707732730866756067132440622,2023-04-22 22:43:45.33079,17104933,bancor_v3 BNT-FF1C/ANKR-EDD4 0.000,BNT-FF1C/ANKR-EDD4,bancor_v3,0.000,26226599793724339396281,388304144242792812437201,,,,,,,,,0,,,,0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,,BNT-FF1C,ANKR-EDD4,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,18
43,7145929705339707732730866756067132440623,2023-04-22 22:43:46.585725,17104933,bancor_v3 BNT-FF1C/APW-60c8 0.000,BNT-FF1C/APW-60c8,bancor_v3,0.000,18890765196202808497789,27965961665289154724075,,,,,,,,,0,,,,0x4104b135DBC9609Fc1A9490E61369036497660c8,,BNT-FF1C,APW-60c8,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x4104b135DBC9609Fc1A9490E61369036497660c8,18
44,7145929705339707732730866756067132440624,2023-04-22 22:43:48.115521,17104933,bancor_v3 BNT-FF1C/ARCONA-52B3 0.000,BNT-FF1C/ARCONA-52B3,bancor_v3,0.000,357726220795665445370951,2331254018258972643149719,,,,,,,,,0,,,,0x0f71B8De197A1C84d31de0F1fA7926c365F052B3,,BNT-FF1C,ARCONA-52B3,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x0f71B8De197A1C84d31de0F1fA7926c365F052B3,18
45,7145929705339707732730866756067132440625,2023-04-22 22:43:49.526258,17104934,bancor_v3 BNT-FF1C/ARMOR-E46a 0.000,BNT-FF1C/ARMOR-E46a,bancor_v3,0.000,20016370098954646253800,1899756052993167165709697,,,,,,,,,0,,,,0x1337DEF16F9B486fAEd0293eb623Dc8395dFE46a,,BNT-FF1C,ARMOR-E46a,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x1337DEF16F9B486fAEd0293eb623Dc8395dFE46a,18
46,7145929705339707732730866756067132440626,2023-04-22 22:43:50.988438,17104934,bancor_v3 BNT-FF1C/AUC-5663 0.000,BNT-FF1C/AUC-5663,bancor_v3,0.000,16204555422746392212483,4162871189566946675700536,,,,,,,,,0,,,,0xc12d099be31567add4e4e4d0D45691C3F58f5663,,BNT-FF1C,AUC-5663,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xc12d099be31567add4e4e4d0D45691C3F58f5663,18
47,7145929705339707732730866756067132440627,2023-04-22 22:43:52.896171,17104934,bancor_v3 BNT-FF1C/BBS-B430 0.000,BNT-FF1C/BBS-B430,bancor_v3,0.000,102509950407676793278012,2494506273526687659843464,,,,,,,,,0,,,,0xFe459828c90c0BA4bC8b42F5C5D44F316700B430,,BNT-FF1C,BBS-B430,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xFe459828c90c0BA4bC8b42F5C5D44F316700B430,18
48,7145929705339707732730866756067132440628,2023-04-22 22:43:54.52696,17104934,bancor_v3 BNT-FF1C/BORING-92CA 0.000,BNT-FF1C/BORING-92CA,bancor_v3,0.000,111996152530451545066645,20275058200069445818152919,,,,,,,,,0,,,,0xBC19712FEB3a26080eBf6f2F7849b417FdD792CA,,BNT-FF1C,BORING-92CA,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xBC19712FEB3a26080eBf6f2F7849b417FdD792CA,18
49,7145929705339707732730866756067132440629,2023-04-22 22:43:55.81877,17104934,bancor_v3 BNT-FF1C/ENS-9D72 0.000,BNT-FF1C/ENS-9D72,bancor_v3,0.000,109969450546766167905846,4301801708215611418129,,,,,,,,,0,,,,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,,BNT-FF1C,ENS-9D72,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,18
50,7145929705339707732730866756067132440630,2023-04-22 22:43:57.278092,17104934,bancor_v3 BNT-FF1C/GRT-44a7 0.000,BNT-FF1C/GRT-44a7,bancor_v3,0.000,528966044000291352598440,1855833237804517510778190,,,,,,,,,0,,,,0xc944E90C64B2c07662A292be6244BDf05Cda44a7,,BNT-FF1C,GRT-44a7,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xc944E90C64B2c07662A292be6244BDf05Cda44a7,18
51,7145929705339707732730866756067132440631,2023-04-22 22:43:58.964524,17104934,bancor_v3 BNT-FF1C/LINK-86CA 0.000,BNT-FF1C/LINK-86CA,bancor_v3,0.000,14594046984044863758353267,974055452854375052661130,,,,,,,,,0,,,,0x514910771AF9Ca656af840dff83E8264EcF986CA,,BNT-FF1C,LINK-86CA,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x514910771AF9Ca656af840dff83E8264EcF986CA,18
52,7145929705339707732730866756067132440632,2023-04-22 22:44:00.619201,17104934,bancor_v3 BNT-FF1C/YFI-d93e 0.000,BNT-FF1C/YFI-d93e,bancor_v3,0.000,1241305535989495677451932,72123286814186112577,,,,,,,,,0,,,,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,,BNT-FF1C,YFI-d93e,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,18
53,7145929705339707732730866756067132440633,2023-04-22 22:44:01.739343,17104934,bancor_v3 BNT-FF1C/WBTC-C599 0.000,BNT-FF1C/WBTC-C599,bancor_v3,0.000,6108761931553989920465583,10753376793,,,,,,,,,0,,,,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,,BNT-FF1C,WBTC-C599,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,8
54,7145929705339707732730866756067132440634,2023-04-22 22:44:02.220863,17104934,bancor_v3 BNT-FF1C/USDT-1ec7 0.000,BNT-FF1C/USDT-1ec7,bancor_v3,0.000,3711760668956680632528031,1786861237604,,,,,,,,,0,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,,BNT-FF1C,USDT-1ec7,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
55,7145929705339707732730866756067132440635,2023-04-22 22:44:02.729181,17104934,bancor_v3 BNT-FF1C/USDC-eB48 0.000,BNT-FF1C/USDC-eB48,bancor_v3,0.000,2503715987883157076113060,1199428844609,,,,,,,,,0,,,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,,BNT-FF1C,USDC-eB48,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
56,7145929705339707732730866756067132440636,2023-04-22 22:44:03.962746,17104934,bancor_v3 BNT-FF1C/UOS-5C8c 0.000,BNT-FF1C/UOS-5C8c,bancor_v3,0.000,42279396571219639587311,643780655,,,,,,,,,0,,,,0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c,,BNT-FF1C,UOS-5C8c,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c,4
57,7145929705339707732730866756067132440637,2023-04-22 22:44:05.253812,17104934,bancor_v3 BNT-FF1C/UNI-F984 0.000,BNT-FF1C/UNI-F984,bancor_v3,0.000,114958317211944057276482,9851613597039535822189,,,,,,,,,0,,,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,,BNT-FF1C,UNI-F984,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,18
58,7145929705339707732730866756067132440638,2023-04-22 22:44:06.717362,17104934,bancor_v3 BNT-FF1C/TRAC-0A6F 0.000,BNT-FF1C/TRAC-0A6F,bancor_v3,0.000,91708200610422980193582,116814397702045017058155,,,,,,,,,0,,,,0xaA7a9CA87d3694B5755f213B5D04094b8d0F0A6F,,BNT-FF1C,TRAC-0A6F,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xaA7a9CA87d3694B5755f213B5D04094b8d0F0A6F,18
59,7145929705339707732730866756067132440639,2023-04-22 22:44:07.989933,17104934,bancor_v3 BNT-FF1C/SNX-2a6F 0.000,BNT-FF1C/SNX-2a6F,bancor_v3,0.000,1768020345482515190139766,337302221302437739562814,,,,,,,,,0,,,,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,,BNT-FF1C,SNX-2a6F,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,18
60,7145929705339707732730866756067132440640,2023-04-22 22:44:08.400886,17104934,bancor_v3 BNT-FF1C/RPL-A51f 0.000,BNT-FF1C/RPL-A51f,bancor_v3,0.000,136210140883380026063668,1433991306872079192942,,,,,,,,,0,,,,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,,BNT-FF1C,RPL-A51f,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,18
61,7145929705339707732730866756067132440641,2023-04-22 22:44:10.543988,17104934,bancor_v3 BNT-FF1C/QNT-4675 0.000,BNT-FF1C/QNT-4675,bancor_v3,0.000,128986105492880557277301,561953659087550111073,,,,,,,,,0,,,,0x4a220E6096B25EADb88358cb44068A3248254675,,BNT-FF1C,QNT-4675,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x4a220E6096B25EADb88358cb44068A3248254675,18
62,7145929705339707732730866756067132440642,2023-04-22 22:44:11.775573,17104934,bancor_v3 BNT-FF1C/OCEAN-9F48 0.000,BNT-FF1C/OCEAN-9F48,bancor_v3,0.000,134227436397265179512872,173052936621919948949679,,,,,,,,,0,,,,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,,BNT-FF1C,OCEAN-9F48,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,18
63,7145929705339707732730866756067132440643,2023-04-22 22:44:12.351923,17104934,bancor_v3 BNT-FF1C/MKR-79A2 0.000,BNT-FF1C/MKR-79A2,bancor_v3,0.000,61797616036672743786939,41951398883835787473,,,,,,,,,0,,,,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,,BNT-FF1C,MKR-79A2,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,18
64,7145929705339707732730866756067132440644,2023-04-22 22:44:12.701402,17104934,bancor_v3 BNT-FF1C/MATIC-eBB0 0.000,BNT-FF1C/MATIC-eBB0,bancor_v3,0.000,416489435800482895876585,197026080616546474366198,,,,,,,,,0,,,,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,,BNT-FF1C,MATIC-eBB0,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,18
65,7145929705339707732730866756067132440645,2023-04-22 22:44:14.060547,17104935,bancor_v3 BNT-FF1C/MANA-C942 0.000,BNT-FF1C/MANA-C942,bancor_v3,0.000,279773661488008483447950,233656638249907437711472,,,,,,,,,0,,,,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,,BNT-FF1C,MANA-C942,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,18
66,7145929705339707732730866756067132440646,2023-04-22 22:44:15.354847,17104935,bancor_v3 BNT-FF1C/COMP-6888 0.000,BNT-FF1C/COMP-6888,bancor_v3,0.000,297098235838392119586690,3631419073676776299446,,,,,,,,,0,,,,0xc00e94Cb662C3520282E6f5717214004A7f26888,,BNT-FF1C,COMP-6888,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xc00e94Cb662C3520282E6f5717214004A7f26888,18
67,7145929705339707732730866756067132440647,2023-04-22 22:44:15.869216,17104935,bancor_v3 BNT-FF1C/DAI-1d0F 0.000,BNT-FF1C/DAI-1d0F,bancor_v3,0.000,6456548514948823412955855,3092364484361920443245183,,,,,,,,,0,,,,0x6B175474E89094C44Da98b954EedeAC495271d0F,,BNT-FF1C,DAI-1d0F,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x6B175474E89094C44Da98b954EedeAC495271d0F,18
68,7145929705339707732730866756067132440648,2023-04-22 22:44:17.352962,17104935,bancor_v3 BNT-FF1C/DIP-cD83 0.000,BNT-FF1C/DIP-cD83,bancor_v3,0.000,24387871779184172344110,789370450498611774680324,,,,,,,,,0,,,,0xc719d010B63E5bbF2C0551872CD5316ED26AcD83,,BNT-FF1C,DIP-cD83,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xc719d010B63E5bbF2C0551872CD5316ED26AcD83,18
69,7145929705339707732730866756067132440649,2023-04-22 22:44:19.429747,17104935,bancor_v3 BNT-FF1C/UMA-F828 0.000,BNT-FF1C/UMA-F828,bancor_v3,0.000,18829237830251717545670,4784884493141065471294,,,,,,,,,0,,,,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,,BNT-FF1C,UMA-F828,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,18
70,7145929705339707732730866756067132440650,2023-04-22 22:44:20.739338,17104935,bancor_v3 BNT-FF1C/REQ-938a 0.000,BNT-FF1C/REQ-938a,bancor_v3,0.000,1266583996478609248444664,6392603064678090271134496,,,,,,,,,0,,,,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,,BNT-FF1C,REQ-938a,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,18
71,7145929705339707732730866756067132440651,2023-04-22 22:44:22.033651,17104935,bancor_v3 BNT-FF1C/RLC-7375 0.000,BNT-FF1C/RLC-7375,bancor_v3,0.000,35439916912416887831035,11137882841902,,,,,,,,,0,,,,0x607F4C5BB672230e8672085532f7e901544a7375,,BNT-FF1C,RLC-7375,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x607F4C5BB672230e8672085532f7e901544a7375,9
72,7145929705339707732730866756067132440652,2023-04-22 22:44:23.326859,17104935,bancor_v3 BNT-FF1C/RNB-e743 0.000,BNT-FF1C/RNB-e743,bancor_v3,0.000,19656882144061351018442,745650135813767200102892,,,,,,,,,0,,,,0x2A039B1D9bBDccBb91be28691b730ca893e5e743,,BNT-FF1C,RNB-e743,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x2A039B1D9bBDccBb91be28691b730ca893e5e743,18
73,7145929705339707732730866756067132440653,2023-04-22 22:44:24.933879,17104935,bancor_v3 BNT-FF1C/ROOK-3d4a 0.000,BNT-FF1C/ROOK-3d4a,bancor_v3,0.000,35928667622035878346816,353173034681520610437,,,,,,,,,0,,,,0xfA5047c9c78B8877af97BDcb85Db743fD7313d4a,,BNT-FF1C,ROOK-3d4a,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xfA5047c9c78B8877af97BDcb85Db743fD7313d4a,18
74,7145929705339707732730866756067132440654,2023-04-22 22:44:26.224299,17104935,bancor_v3 BNT-FF1C/SATA-bEe1 0.000,BNT-FF1C/SATA-bEe1,bancor_v3,0.000,12482735128848278650693,441007660285207593233309,,,,,,,,,0,,,,0x3ebb4A4e91Ad83BE51F8d596533818b246F4bEe1,,BNT-FF1C,SATA-bEe1,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x3ebb4A4e91Ad83BE51F8d596533818b246F4bEe1,18
75,7145929705339707732730866756067132440655,2023-04-22 22:44:28.330618,17104936,bancor_v3 BNT-FF1C/SHEESHA-E768 0.000,BNT-FF1C/SHEESHA-E768,bancor_v3,0.000,11547809945544792153822,789062570274944426356,,,,,,,,,0,,,,0x232FB065D9d24c34708eeDbF03724f2e95ABE768,,BNT-FF1C,SHEESHA-E768,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x232FB065D9d24c34708eeDbF03724f2e95ABE768,18
76,7145929705339707732730866756067132440656,2023-04-22 22:44:29.609783,17104936,bancor_v3 BNT-FF1C/TEMP-1aB9 0.000,BNT-FF1C/TEMP-1aB9,bancor_v3,0.000,27661220175678193724640,433021685110966615706222,,,,,,,,,0,,,,0xA36FDBBAE3c9d55a1d67EE5821d53B50B63A1aB9,,BNT-FF1C,TEMP-1aB9,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xA36FDBBAE3c9d55a1d67EE5821d53B50B63A1aB9,18
77,7145929705339707732730866756067132440657,2023-04-22 22:44:30.08323,17104936,bancor_v3 BNT-FF1C/vBNT-7f94 0.000,BNT-FF1C/vBNT-7f94,bancor_v3,0.000,1297562953608648304271758,1466982075096778178838368,,,,,,,,,0,,,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,,BNT-FF1C,vBNT-7f94,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,18
78,7145929705339707732730866756067132440658,2023-04-22 22:44:31.504365,17104936,bancor_v3 BNT-FF1C/RARI-41CF 0.000,BNT-FF1C/RARI-41CF,bancor_v3,0.000,13209814442839567629556,4264600441324734338591,,,,,,,,,0,,,,0xFca59Cd816aB1eaD66534D82bc21E7515cE441CF,,BNT-FF1C,RARI-41CF,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xFca59Cd816aB1eaD66534D82bc21E7515cE441CF,18
79,7145929705339707732730866756067132440659,2023-04-22 22:44:32.928107,17104936,bancor_v3 BNT-FF1C/wNXM-2bDE 0.000,BNT-FF1C/wNXM-2bDE,bancor_v3,0.000,277853476912643797210513,4954632029679064282106,,,,,,,,,0,,,,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,,BNT-FF1C,wNXM-2bDE,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,18
80,7145929705339707732730866756067132440660,2023-04-22 22:44:34.093984,17104936,bancor_v3 BNT-FF1C/WOO-5D4B 0.000,BNT-FF1C/WOO-5D4B,bancor_v3,0.000,1786331422582579157038477,3088541570494011125460380,,,,,,,,,0,,,,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,,BNT-FF1C,WOO-5D4B,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,18
81,7145929705339707732730866756067132440661,2023-04-22 22:44:35.423224,17104936,bancor_v3 BNT-FF1C/wstETH-2Ca0 0.000,BNT-FF1C/wstETH-2Ca0,bancor_v3,0.000,70349660938108188815804,16289085040240480202,,,,,,,,,0,,,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,,BNT-FF1C,wstETH-2Ca0,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,18
82,7145929705339707732730866756067132440662,2023-04-22 22:44:37.239903,17104936,bancor_v3 BNT-FF1C/ACRE-FC21 0.000,BNT-FF1C/ACRE-FC21,bancor_v3,0.000,49644267057717615420966,17817712260201530923614238,,,,,,,,,0,,,,0xb2cABf797bc907B049e4cCB5b84d13be3a8CFC21,,BNT-FF1C,ACRE-FC21,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0xb2cABf797bc907B049e4cCB5b84d13be3a8CFC21,18
83,7145929705339707732730866756067132440663,2023-04-22 22:44:38.697769,17104937,bancor_v3 BNT-FF1C/CROWN-E0fa 0.000,BNT-FF1C/CROWN-E0fa,bancor_v3,0.000,60933619885888691615934,2476348605348118309029153,,,,,,,,,0,,,,0x444d6088B0F625f8C20192623B3C43001135E0fa,,BNT-FF1C,CROWN-E0fa,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,0x444d6088B0F625f8C20192623B3C43001135E0fa,18
