id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol
11,1701411834604692317316873037158841057300,2023-05-03 17:58:03.832317,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,2995657465959328.0,4172302982768969.0,0,0,3368189479.0,8901020307.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
12,1701411834604692317316873037158841057306,2023-05-03 17:58:03.837946,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,2689878730660032.0,4414201427359729.0,5000000000,5000000000,0.0,10550619334.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
13,1701411834604692317316873037158841057307,2023-05-03 17:58:03.843519,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,2957617717098016.0,4407379944398141.0,0,0,325482628.0,12008132901.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
14,1701411834604692317316873037158841057315,2023-05-03 17:58:03.849596,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,487950036912764478,487950036912764478,2774632371511232.0,4397465956278860.0,1000000000,0,310860233.0,12587943637.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
15,1701411834604692317316873037158841057322,2023-05-03 17:58:03.855264,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,200000000000000000,200000000000000000,0.0,0.0,0,0,0.0,0.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
16,1701411834604692317316873037158841057331,2023-05-03 17:58:03.860348,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,3239244837475872.0,4405262671506063.0,10000000000,10000000000,336461286.0,11605510599.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
17,1701411834604692317316873037158841057334,2023-05-03 17:58:03.865378,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,40000000000000000,40000000000000000,0.0,4414201427359729.0,50000000,50000000,0.0,11605510599.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
18,1701411834604692317316873037158841057337,2023-05-03 17:58:03.86998,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,3323042531979696.0,4401237168483787.0,2000000000,2000000000,847697452.0,11258999068.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
19,1701411834604692317316873037158841057339,2023-05-03 17:58:03.876496,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,0.0,0.0,1000000,1000000,336461286.0,11605510599.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
20,1701411834604692317316873037158841057343,2023-05-03 17:58:03.881466,17181818,carbon_v1 ETH-EEeE/USDC-eB48 None,ETH-EEeE/USDC-eB48,carbon_v1,0.0,0.0,,,1000000000000000000,1000000000000000000,0.0,4414683427557233.0,0,0,0.0,0.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ETH-EEeE,USDC-eB48,18,6,6,ETH,USDC
21,2041694201525630780780247644590609268742,2023-05-03 17:58:03.888836,17181818,carbon_v1 DAI-1d0F/USDT-1ec7 None,DAI-1d0F/USDT-1ec7,carbon_v1,0.0,0.0,,,20000000000000000000,20000000000000000000,0.0,5897266407715429.0,20000000,20000000,0.0,280770407.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xdAC17F958D2ee523a2206206994597C13D831ec7,DAI-1d0F,USDT-1ec7,18,6,6,DAI,USDT
22,2381976568446569244243622252022377480199,2023-05-03 17:58:04.580738,17181818,carbon_v1 USDC-eB48/BNT-FF1C None,USDC-eB48/BNT-FF1C,carbon_v1,0.0,0.0,,,15000000,0,0.0,363382632.0,29100000020685479436,29100000020685479436,0.0,5819312065461623.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,USDC-eB48,BNT-FF1C,6,18,6,USDC,BNT
23,2381976568446569244243622252022377480202,2023-05-03 17:58:04.593324,17181818,carbon_v1 BNT-FF1C/USDC-eB48 None,BNT-FF1C/USDC-eB48,carbon_v1,0.0,0.0,,,42475983105040000000000,42474631772478133195336,5540895498750915.0,5596458787486529.0,2000000,2000000,0.0,0.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BNT-FF1C,USDC-eB48,18,6,6,BNT,USDC
24,2722258935367507707706996859454145691656,2023-05-03 17:58:04.605411,17181818,carbon_v1 ETH-EEeE/USDT-1ec7 None,ETH-EEeE/USDT-1ec7,carbon_v1,0.0,0.0,,,0,0,0.0,4405262671506063.0,5000000,5000000,0.0,12269209786.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xdAC17F958D2ee523a2206206994597C13D831ec7,ETH-EEeE,USDT-1ec7,18,6,6,ETH,USDT
25,2722258935367507707706996859454145691665,2023-05-03 17:58:04.612557,17181818,carbon_v1 ETH-EEeE/USDT-1ec7 None,ETH-EEeE/USDT-1ec7,carbon_v1,0.0,0.0,,,0,0,0.0,0.0,0,0,0.0,0.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0xdAC17F958D2ee523a2206206994597C13D831ec7,ETH-EEeE,USDT-1ec7,18,6,6,ETH,USDT
26,3062541302288446171170371466885913903115,2023-05-03 17:58:05.362199,17181818,carbon_v1 rETH-6393/ETH-EEeE None,rETH-6393/ETH-EEeE,carbon_v1,0.0,0.0,,,0,0,0.0,271731465413337.0,2000000000000000000,2000000000000000000,0.0,426986922721755.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xae78736Cd615f374D3085123A210448E74Fc6393,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,rETH-6393,ETH-EEeE,18,18,6,rETH,ETH
27,3402823669209384634633746074317682114626,2023-05-03 17:58:06.107692,17181818,carbon_v1 PEPE-1933/USDC-eB48 None,PEPE-1933/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,0.0,9468892374457174.0,0,0,0.0,40847.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,PEPE-1933,USDC-eB48,18,6,6,PEPE,USDC
28,3743106036130323098097120681749450326030,2023-05-03 17:58:06.120552,17181818,carbon_v1 ETH-EEeE/BNT-FF1C None,ETH-EEeE/BNT-FF1C,carbon_v1,0.0,0.0,,,50000000000000000,50000000000000000,0.0,3980657295328.0,500000000000000000000,500000000000000000000,0.0,1965262797370078.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,ETH-EEeE,BNT-FF1C,18,18,6,ETH,BNT
29,3743106036130323098097120681749450326031,2023-05-03 17:58:06.132123,17181818,carbon_v1 BNT-FF1C/ETH-EEeE None,BNT-FF1C/ETH-EEeE,carbon_v1,0.0,0.0,,,500000000000000000000,500000000000000000000,0.0,1604061502893966.0,150000000000000000,150000000000000000,0.0,3980657295328.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,BNT-FF1C,ETH-EEeE,18,18,6,BNT,ETH
30,3743106036130323098097120681749450326034,2023-05-03 17:58:06.138567,17181818,carbon_v1 BNT-FF1C/ETH-EEeE None,BNT-FF1C/ETH-EEeE,carbon_v1,0.0,0.0,,,200000000000000000000,200000000000000000000,0.0,1599321369715856.0,70000000000000000,70000000000000000,0.0,3980657295328.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,BNT-FF1C,ETH-EEeE,18,18,6,BNT,ETH
31,3743106036130323098097120681749450326076,2023-05-03 17:58:06.146099,17181818,carbon_v1 BNT-FF1C/ETH-EEeE None,BNT-FF1C/ETH-EEeE,carbon_v1,0.0,0.0,,,0,0,431269233004800.0,1958511393548182.0,200000000000000000,200000000000000000,116541993865.0,4360591588697.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,BNT-FF1C,ETH-EEeE,18,18,6,BNT,ETH
32,3743106036130323098097120681749450326077,2023-05-03 17:58:06.152953,17181818,carbon_v1 BNT-FF1C/ETH-EEeE None,BNT-FF1C/ETH-EEeE,carbon_v1,0.0,0.0,,,0,0,67529602313984.0,1961605126121825.0,2000000000000000000,2000000000000000000,35462792969.0,4450510153742.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,BNT-FF1C,ETH-EEeE,18,18,6,BNT,ETH
33,4083388403051261561560495289181218537493,2023-05-03 17:58:06.879692,17181818,carbon_v1 WBTC-C599/USDC-eB48 None,WBTC-C599/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,483712522794.0,16090853419632.0,1270214676,1270214676,127896581504192.0,1550564903808408.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,WBTC-C599,USDC-eB48,8,6,6,WBTC,USDC
34,4423670769972200025023869896612986748950,2023-05-03 17:58:07.64063,17181818,carbon_v1 BNT-FF1C/vBNT-7f94 None,BNT-FF1C/vBNT-7f94,carbon_v1,0.0,0.0,,,0,0,0.0,0.0,13290464521842656922337,13290464521842656922337,10357734819432.0,262542380173963.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,BNT-FF1C,vBNT-7f94,18,18,6,BNT,vBNT
35,4423670769972200025023869896612986748965,2023-05-03 17:58:07.649738,17181818,carbon_v1 vBNT-7f94/BNT-FF1C None,vBNT-7f94/BNT-FF1C,carbon_v1,0.0,0.0,,,1027046276694731263152,1027046276694731263152,11425536572939.0,256950323529445.0,500000000000000000000,0,14444367486100.0,267030609224556.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,vBNT-7f94,BNT-FF1C,18,18,6,vBNT,BNT
36,4423670769972200025023869896612986748966,2023-05-03 17:58:07.655557,17181818,carbon_v1 vBNT-7f94/BNT-FF1C None,vBNT-7f94/BNT-FF1C,carbon_v1,0.0,0.0,,,1089255650988792984204,1089255650988792984204,13099116608272.0,268375860102384.0,500000000000000000000,0,15271736468478.0,251758872756078.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,vBNT-7f94,BNT-FF1C,18,18,6,vBNT,BNT
37,4423670769972200025023869896612986748976,2023-05-03 17:58:07.661465,17181818,carbon_v1 vBNT-7f94/BNT-FF1C None,vBNT-7f94/BNT-FF1C,carbon_v1,0.0,0.0,,,810415435921192052601,810415435921192052601,15225700205518.0,422212465065984.0,500000000000000000000,259385928441193498809,16260011272663.0,235498861483415.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,vBNT-7f94,BNT-FF1C,18,18,6,vBNT,BNT
38,4423670769972200025023869896612986748977,2023-05-03 17:58:07.667415,17181818,carbon_v1 vBNT-7f94/BNT-FF1C None,vBNT-7f94/BNT-FF1C,carbon_v1,0.0,0.0,,,500000000000000000000,500000000000000000000,17997914028924.0,429825315168743.0,500000000000000000000,500000000000000000000,17469282048517.0,218029579434898.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,vBNT-7f94,BNT-FF1C,18,18,6,vBNT,BNT
39,4423670769972200025023869896612986748990,2023-05-03 17:58:07.672954,17181818,carbon_v1 vBNT-7f94/BNT-FF1C None,vBNT-7f94/BNT-FF1C,carbon_v1,0.0,0.0,,,798472672645496431871,798472672645496431871,6315590202731.0,268375860102384.0,201848575065727133686,0,7317261896309.0,267030609224556.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,vBNT-7f94,BNT-FF1C,18,18,6,vBNT,BNT
40,4763953136893138488487244504044754960408,2023-05-03 17:58:08.38834,17181818,carbon_v1 LINK-86CA/USDT-1ec7 None,LINK-86CA/USDT-1ec7,carbon_v1,0.0,0.0,,,10874600310000000000,10874600310000000000,3816918592930816.0,5539034656033204.0,190161820,190161820,10639026.0,739374276.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xdAC17F958D2ee523a2206206994597C13D831ec7,LINK-86CA,USDT-1ec7,18,6,6,LINK,USDT
41,5104235503814076951950619111476523171868,2023-05-03 17:58:08.398703,17181818,carbon_v1 vBNT-7f94/USDC-eB48 None,vBNT-7f94/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,0.0,0.0,0,0,32103238.0,132023466.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,vBNT-7f94,USDC-eB48,18,6,6,vBNT,USDC
42,5104235503814076951950619111476523171896,2023-05-03 17:58:08.40469,17181818,carbon_v1 vBNT-7f94/USDC-eB48 None,vBNT-7f94/USDC-eB48,carbon_v1,0.0,0.0,,,5000000000000000000000,5000000000000000000000,4673439466939040.0,6120587385862792.0,0,0,4827778.0,161695063.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,vBNT-7f94,USDC-eB48,18,6,6,vBNT,USDC
43,5784800237655953878877368326340059594782,2023-05-03 17:58:09.867839,17181818,carbon_v1 RPL-A51f/XCHF-fc08 None,RPL-A51f/XCHF-fc08,carbon_v1,0.0,0.0,,,17915505804080494069,17915505804080494069,0.0,0.0,2000000000000000000000,1243936280931989528054,201865352080192.0,1052578482527761.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,0xB4272071eCAdd69d933AdcD19cA99fe80664fc08,RPL-A51f,XCHF-fc08,18,18,6,RPL,XCHF
44,6125082604576892342340742933771827806240,2023-05-03 17:58:11.314175,17181818,carbon_v1 MATIC-eBB0/ARB-4ad1 None,MATIC-eBB0/ARB-4ad1,carbon_v1,0.0,0.0,,,202580033361367509166,202580033361367509166,54951968265652.0,422212465065984.0,100000000000000000000,12760538178735827538,74029518581747.0,219838984563023.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1,MATIC-eBB0,ARB-4ad1,18,18,6,MATIC,ARB
45,6465364971497830805804117541203596017697,2023-05-03 17:58:12.074337,17181818,carbon_v1 TSUKA-69eD/USDC-eB48 None,TSUKA-69eD/USDC-eB48,carbon_v1,0.0,0.0,,,46567342174966,46567342174966,1295443453270648.0,2149874333928468.0,0,0,527260079896.0,1990328647664.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xc5fB36dd2fb59d3B98dEfF88425a3F425Ee469eD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,TSUKA-69eD,USDC-eB48,9,6,6,TSUKA,USDC
46,6805647338418769269267492148635364229154,2023-05-03 17:58:12.834033,17181818,carbon_v1 LBR-aCcA/ETH-EEeE None,LBR-aCcA/ETH-EEeE,carbon_v1,0.0,0.0,,,0,0,0.0,0.0,500000000000000000,500000000000000000,824421119442.0,1990328647664.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xC98835e792553e505AE46e73a6fD27a23985aCcA,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,LBR-aCcA,ETH-EEeE,18,18,6,LBR,ETH
47,7145929705339707732730866756067132440612,2023-05-03 17:58:12.844965,17181818,carbon_v1 PEPE-1933/ETH-EEeE None,PEPE-1933/ETH-EEeE,carbon_v1,0.0,0.0,,,0,0,0.0,4944431896972025.0,0,0,0.0,2686575069.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,PEPE-1933,ETH-EEeE,18,18,6,PEPE,ETH
48,7145929705339707732730866756067132440620,2023-05-03 17:58:12.850732,17181818,carbon_v1 PEPE-1933/ETH-EEeE None,PEPE-1933/ETH-EEeE,carbon_v1,0.0,0.0,,,7142857142911594642523339,7130133378618927806079899,0.0,3313534809917929.0,2500000000000000000,5089505717066756,0.0,166522841916.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,PEPE-1933,ETH-EEeE,18,18,6,PEPE,ETH
49,7145929705339707732730866756067132440621,2023-05-03 17:58:12.857826,17181818,carbon_v1 PEPE-1933/ETH-EEeE None,PEPE-1933/ETH-EEeE,carbon_v1,0.0,0.0,,,1315789473685020981743419,1315789473685020981743419,0.0,3301106638963764.0,500000000000000000,0,0.0,173512828792.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,PEPE-1933,ETH-EEeE,18,18,6,PEPE,ETH
50,7486212072260646196194241363498900652071,2023-05-03 17:58:13.630779,17181818,carbon_v1 LYXe-be6D/USDC-eB48 None,LYXe-be6D/USDC-eB48,carbon_v1,0.0,0.0,,,7503700798507554270523,7503700798507554270523,0.0,5334985036791808.0,0,0,0.0,0.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xA8b919680258d369114910511cc87595aec0be6D,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,LYXe-be6D,USDC-eB48,18,6,6,LYXe,USDC
51,8166776806102523123120990578362437074987,2023-05-03 17:58:14.389787,17181818,carbon_v1 HRP-12Bf/ETH-EEeE None,HRP-12Bf/ETH-EEeE,carbon_v1,0.0,0.0,,,0,0,0.0,0.0,0,0,824421119442.0,1990328647664.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xbd15Ad921e1B480209AF549874a2fCb80DC312Bf,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,HRP-12Bf,ETH-EEeE,18,18,6,HRP,ETH
52,8507059173023461586584365185794205286446,2023-05-03 17:58:15.092722,17181818,carbon_v1 Silo-B1f8/USDC-eB48 None,Silo-B1f8/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,0.0,6409950565275210.0,0,0,0.0,0.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,Silo-B1f8,USDC-eB48,18,6,6,Silo,USDC
53,8847341539944400050047739793225973497903,2023-05-03 17:58:15.102621,17181818,carbon_v1 LINK-86CA/USDC-eB48 None,LINK-86CA/USDC-eB48,carbon_v1,0.0,0.0,,,342883761365849716133,342883761365849716133,3815413684211520.0,5538433047929310.0,0,0,20754999.0,733996938.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,LINK-86CA,USDC-eB48,18,6,6,LINK,USDC
54,9187623906865338513511114400657741709362,2023-05-03 17:58:15.11279,17181818,carbon_v1 ETH-EEeE/WBTC-C599 None,ETH-EEeE/WBTC-C599,carbon_v1,0.0,0.0,,,5958386022071996100,5958386022071996100,4431814251932800.0,5537837088750967.0,26579371,13375830,55242720.0,689470068.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,ETH-EEeE,WBTC-C599,18,8,6,ETH,WBTC
55,9527906273786276976974489008089509920820,2023-05-03 17:58:15.122622,17181818,carbon_v1 WBTC-C599/USDT-1ec7 None,WBTC-C599/USDT-1ec7,carbon_v1,0.0,0.0,,,6480,6480,653177189682.0,15734929547254.0,200000000,198121420,168240307215872.0,1551909440538593.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdAC17F958D2ee523a2206206994597C13D831ec7,WBTC-C599,USDT-1ec7,8,6,6,WBTC,USDT
56,9868188640707215440437863615521278132277,2023-05-03 17:58:15.864023,17181818,carbon_v1 0x0-1AD5/ETH-EEeE None,0x0-1AD5/ETH-EEeE,carbon_v1,0.0,0.0,,,5363000000000,5363000000000,119127330708.0,2267453933449.0,100000000000000000,100000000000000000,1002503361642560.0,2210109140007279.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0x5a3e6A77ba2f983eC0d371ea3B475F8Bc0811AD5,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,0x0-1AD5,ETH-EEeE,9,18,6,0x0,ETH
57,10208471007628153903901238222953046343738,2023-05-03 17:58:16.576164,17181818,carbon_v1 SMT-7173/ETH-EEeE None,SMT-7173/ETH-EEeE,carbon_v1,0.0,0.0,,,200000000000000000000000,200000000000000000000000,1619339587886900.0,2163191935067045.0,0,0,0.0,0.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xB17548c7B510427baAc4e267BEa62e800b247173,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,SMT-7173,ETH-EEeE,18,18,6,SMT,ETH
58,10548753374549092367364612830384814555201,2023-05-03 17:58:17.285068,17181818,carbon_v1 pepecoin-489A/USDC-eB48 None,pepecoin-489A/USDC-eB48,carbon_v1,0.0,0.0,,,0,0,0.0,6667651067822137.0,0,0,0.0,39806572.0,0,,,,0xC537e898CD774e2dCBa3B14Ea6f34C93d5eA45e1,,0xA9E8aCf069C58aEc8825542845Fd754e41a9489A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,pepecoin-489A,USDC-eB48,18,6,6,pepecoin,USDC
